#index,class_name,parent_name,size_param,size_decoded,id_hex,attr,alloc_idx,this_addr,parent_addr,vptr
1858,cJob01Custom14Finish,cHumanCustomBase,40,40,0x7bb3713b,0,0,0x0218e1e8,0x0218ca14,0x01ae28a8
1859,cJob02AttackS,cHumanActBase,40,40,0x25fc5235,0,0,0x0218e210,0x0218c054,0x01ae28a8
1860,cJob02AttackDelayCombo,cHumanActBase,40,40,0x7a5bb953,0,0,0x0218e230,0x0218c054,0x01ae28a8
1861,cJob02AttackL,cHumanActBase,64,64,0x28f45fc0,0,0,0x0218e250,0x0218c054,0x01ae28a8
1862,cJob02AttackLEnd,cHumanActBase,40,40,0x51ac4db5,0,0,0x0218e270,0x0218c054,0x01ae28a8
1863,cJob02AttackAirS00,cHumanActBase,44,44,0x6b047aca,0,0,0x0218e290,0x0218c054,0x01ae28a8
1864,cJob02AttackAirS01,cHumanActBase,44,44,0x1c034a5c,0,0,0x0218e2b0,0x0218c054,0x01ae28a8
1865,cJob02WallJumpPre,cHumanActBase,44,44,0x671ba3cb,0,0,0x0218e2d0,0x0218c054,0x01ae28a8
1866,cJob02WallJump,cHumanActBase,44,44,0x1473f37c,0,0,0x0218e2f0,0x0218c054,0x01ae28a8
1867,cJob02SecondJump,cHumanActBase,56,56,0x6134b0c0,0,0,0x0218e310,0x0218c054,0x01ae28a8
1868,cJob02FallFromCS06,cHumanActBase,44,44,0x2f0990df,0,0,0x0218e330,0x0218c054,0x01ae28a8
1869,cJob02WireBase,cHumanActBase,44,44,0x745744f6,0,0,0x0218ed50,0x0218c054,0x01ae28a8
1870,cJob02WireCustomBase,cHumanCustomBase,44,44,0x6d1f9c13,0,0,0x0218ed90,0x0218ca14,0x01ae28a8
1871,cJob02WireReady,cJob02WireBase,48,48,0x14488f7f,0,0,0x0218e350,0x0218ed50,0x01ae28a8
1872,cJob02WireWait,cJob02WireBase,44,44,0x490d3972,0,0,0x0218e370,0x0218ed50,0x01ae28a8
1873,cJob02WireWaitAir,cJob02WireBase,44,44,0x5c2c6af9,0,0,0x0218e390,0x0218ed50,0x01ae28a8
1874,cJob02WireThrowBase,cJob02WireBase,144,144,0x3ceb54ce,0,0,0x0218ed70,0x0218ed50,0x01ae28a8
1875,cJob02WireThrowCustomBase,cJob02WireCustomBase,144,144,0x4cfba30b,0,0,0x0218edb0,0x0218ed90,0x01ae28a8
1876,cJob02WireThrow,cJob02WireThrowBase,160,160,0x734e4be7,0,0,0x0218e3b0,0x0218ed70,0x01ae28a8
1877,cJob02WireThrowAir,cJob02WireThrowBase,160,160,0x55281b86,0,0,0x0218e3d0,0x0218ed70,0x01ae28a8
1878,cJob02WireJumpBase,cJob02WireBase,96,96,0x666644e3,0,0,0x0218e3f0,0x0218ed50,0x01ae28a8
1879,cJob02WireJump,cJob02WireJumpBase,96,96,0x1350bc81,0,0,0x0218e410,0x0218e3f0,0x01ae28a8
1880,cJob02WireJumpAir,cJob02WireJumpBase,96,96,0x3880e6ed,0,0,0x0218e430,0x0218e3f0,0x01ae28a8
1881,cJob02WireJumpHitKick,cJob02WireBase,48,48,0x72388956,0,0,0x0218e450,0x0218ed50,0x01ae28a8
1882,cJob02WireJumpHitLand,cJob02WireBase,48,48,0x44ed838b,0,0,0x0218e470,0x0218ed50,0x01ae28a8
1883,cJob02WireReadyEnd,cJob02WireBase,48,48,0x5c41ce9c,0,0,0x0218e490,0x0218ed50,0x01ae28a8
1884,cJob02WireLand,cJob02WireBase,44,44,0x1ce36f4f,0,0,0x0218e4b0,0x0218ed50,0x01ae28a8
1885,cJob02WireJumpFall,cHumanActBase,44,44,0x5d82658e,0,0,0x0218e4d0,0x0218c054,0x01ae28a8
1886,cJob02WireJumpThroughLand,cJob02WireBase,48,48,0x549f1c28,0,0,0x0218e4f0,0x0218ed50,0x01ae28a8
1887,cJob02AttackAirL00,cHumanActBase,44,44,0x7c7e9e87,0,0,0x0218e510,0x0218c054,0x01ae28a8
1888,cJob02AttackAirLLand00,cHumanActBase,40,40,0x169f3f65,0,0,0x0218e530,0x0218c054,0x01ae28a8
1889,cJob02Evasion00,cHumanActBase,56,56,0x539bee70,0,0,0x0218e550,0x0218c054,0x01ae28a8
1890,cJob02EvasionFall,cHumanActBase,44,44,0x46eb570d,0,0,0x0218e570,0x0218c054,0x01ae28a8
1891,cJob02ClimeEnemyAttack,cHumanActEnemyClimbBase,192,192,0x2d8d47df,0,0,0x0218e590,0x0218d758,0x01ae28a8
1892,cJob02ClimeEnemyAttackEnd,cHumanActEnemyClimbBase,160,160,0x6d14f8bc,0,0,0x0218e5b0,0x0218d758,0x01ae28a8
1893,cJob02Custom01Base,cHumanCustomBase,40,40,0x29c92d2b,0,0,0x0218e5d0,0x0218ca14,0x01ae28a8
1894,cJob02Custom01,cHumanCustomBase,96,96,0x5614e7a6,0,0,0x0218e5f0,0x0218ca14,0x01ae28a8
1895,cJob02Custom01_attack01,cHumanCustomBase,80,80,0x2908055c,0,0,0x0218e610,0x0218ca14,0x01ae28a8
1896,cJob02Custom02Begin,cHumanCustomBase,48,48,0x38f3dd6b,0,0,0x0218e630,0x0218ca14,0x01ae28a8
1897,cJob02Custom02Finish,cHumanCustomBase,40,40,0x45b42ee6,0,0,0x0218e650,0x0218ca14,0x01ae28a8
1898,cJob02Custom03,cHumanCustomDodgeBeforeBase,40,40,0x381a868a,0,0,0x0218e670,0x0218ca34,0x01ae28a8
1899,cJob02Custom03_Attack,cHumanCustomDodgeAfterBase,40,40,0x322abbdf,0,0,0x0218e690,0x0218ca54,0x01ae28a8
1900,cJob02Custom03_AvoidAttack,cHumanCustomDodgeAfterBase,40,40,0x36c3e9c9,0,0,0x0218e6b0,0x0218ca54,0x01ae28a8
1901,cJob02Custom04WireThrow,cJob02WireThrowCustomBase,160,160,0x03ed1e87,0,0,0x0218e6d0,0x0218edb0,0x01ae28a8
1902,cJob02Custom04PullUp,cJob02WireThrowCustomBase,144,144,0x2a8b91cb,0,0,0x0218e6f0,0x0218edb0,0x01ae28a8
1903,cJob02Custom05WireThrowBase,cJob02WireThrowCustomBase,160,160,0x4822b3d6,0,0,0x0218e710,0x0218edb0,0x01ae28a8
1904,cJob02Custom05JumpWire,cJob02Custom05WireThrowBase,192,192,0x2265c98d,0,0,0x0218e730,0x0218e710,0x01ae28a8
1905,cJob02Custom05JumpWireAir,cJob02Custom05WireThrowBase,176,176,0x356156a8,0,0,0x0218e750,0x0218e710,0x01ae28a8
1906,cJob02Custom05DropAttack,cJob02WireThrowCustomBase,176,176,0x2f35a171,0,0,0x0218e770,0x0218edb0,0x01ae28a8
1907,cJob02Custom05Land,cHumanCustomBase,40,40,0x34fda052,0,0,0x0218e790,0x0218ca14,0x01ae28a8
1908,cJob02Custom06,cHumanCustomBase,48,48,0x48707205,0,0,0x0218e7b0,0x0218ca14,0x01ae28a8
1909,cJob02Custom07,cHumanCustomBase,48,48,0x3f774293,0,0,0x0218e7d0,0x0218ca14,0x01ae28a8
1910,cJob02Custom07_Jump,cHumanCustomBase,56,56,0x09de2ffa,0,0,0x0218e7f0,0x0218ca14,0x01ae28a8
1911,cJob02Custom07_Failed,cHumanCustomBase,44,44,0x6f2b3b69,0,0,0x0218e810,0x0218ca14,0x01ae28a8
1912,cJob02Custom07Air,cHumanCustomBase,48,48,0x0817e807,0,0,0x0218e830,0x0218ca14,0x01ae28a8
1913,cJob02Custom07Air_Jump,cHumanCustomBase,48,48,0x575e3c5f,0,0,0x0218e850,0x0218ca14,0x01ae28a8
1914,cJob02Custom07Air_Failed,cHumanCustomBase,44,44,0x38e5ec9b,0,0,0x0218e870,0x0218ca14,0x01ae28a8
1915,cJob02Custom08,cHumanCustomBase,40,40,0x2fc85f02,0,0,0x0218e890,0x0218ca14,0x01ae28a8
1916,cJob02Custom08_Ignite_Pre,cHumanCustomBase,40,40,0x47fceff9,0,0,0x0218e8b0,0x0218ca14,0x01ae28a8
1917,cJob02Custom08_Ignite,cHumanCustomBase,40,40,0x77df8764,0,0,0x0218e8d0,0x0218ca14,0x01ae28a8
1918,cJob02Custom09,cHumanCustomBase,56,56,0x58cf6f94,0,0,0x0218e8f0,0x0218ca14,0x01ae28a8
1919,cJob02Custom09Land,cHumanCustomBase,56,56,0x710d4d53,0,0,0x0218e910,0x0218ca14,0x01ae28a8
1920,cJob02Custom09Finish,cHumanCustomBase,40,40,0x47b37a1c,0,0,0x0218e930,0x0218ca14,0x01ae28a8
1921,cJob02Custom10,cJob02WireThrowCustomBase,160,160,0x3808e671,0,0,0x0218e950,0x0218edb0,0x01ae28a8
1922,cJob02Custom10Slide,cJob02WireThrowCustomBase,176,176,0x5b260ca3,0,0,0x0218e970,0x0218edb0,0x01ae28a8
1923,cJob02Custom10Fall,cHumanActBase,44,44,0x6411f653,0,0,0x0218e990,0x0218c054,0x01ae28a8
1924,cJob02Custom11,cHumanCustomBase,40,40,0x4f0fd6e7,0,0,0x0218e9b0,0x0218ca14,0x01ae28a8
1925,cJob02Custom11Start,cHumanCustomBase,40,40,0x7dec64eb,0,0,0x0218e9d0,0x0218ca14,0x01ae28a8
1926,cJob02Custom11End,cHumanCustomBase,40,40,0x2c801521,0,0,0x0218e9f0,0x0218ca14,0x01ae28a8
1927,cJob02Custom12,cHumanCustomBase,64,64,0x5606875d,0,0,0x0218ea10,0x0218ca14,0x01ae28a8
1928,cJob02Custom12End,cHumanCustomBase,40,40,0x3e35bacf,0,0,0x0218ea30,0x0218ca14,0x01ae28a8
1929,cJob02Custom12SuccessBase,cHumanCustomBase,96,96,0x65a563fb,1,0,0x0218ea50,0x0218ca14,0x01ae28a8
1930,cJob02Custom12Success,cJob02Custom12SuccessBase,96,96,0x701986a2,0,0,0x0218ea70,0x0218ea50,0x01ae28a8
1931,cJob02Custom12SuccessLarge,cJob02Custom12SuccessBase,112,112,0x1b16adf4,0,0,0x0218ea90,0x0218ea50,0x01ae28a8
1932,cJob02Custom13,cHumanCustomBase,40,40,0x2101b7cb,0,0,0x0218eab0,0x0218ca14,0x01ae28a8
1933,cJob02Custom13_Air,cHumanCustomBase,48,48,0x31951b50,0,0,0x0218ead0,0x0218ca14,0x01ae28a8
1934,cJob02Custom13_Air2,cHumanCustomBase,44,44,0x238d956f,0,0,0x0218eaf0,0x0218ca14,0x01ae28a8
1935,cJob02Custom14,cJob02WireThrowCustomBase,160,160,0x3f652268,0,0,0x0218eb10,0x0218edb0,0x01ae28a8
1936,cJob02Custom14_Air,cJob02WireThrowCustomBase,160,160,0x03b5c740,0,0,0x0218eb30,0x0218edb0,0x01ae28a8
1937,cJob02Custom14_ZentyuBase,cJob02WireThrowCustomBase,176,176,0x39b92166,0,0,0x0218eb50,0x0218edb0,0x01ae28a8
1938,cJob02Custom14_Zentyu_UPUP,cJob02Custom14_ZentyuBase,176,176,0x4df7de37,0,0,0x0218eb70,0x0218eb50,0x01ae28a8
1939,cJob02Custom14_Zentyu_UP,cJob02Custom14_ZentyuBase,176,176,0x37211620,0,0,0x0218eb90,0x0218eb50,0x01ae28a8
1940,cJob02Custom14_Zentyu_Mid,cJob02Custom14_ZentyuBase,176,176,0x6db7dbed,0,0,0x0218ebb0,0x0218eb50,0x01ae28a8
1941,cJob02Custom14_Zentyu_Down,cJob02Custom14_ZentyuBase,176,176,0x6cb617eb,0,0,0x0218ebd0,0x0218eb50,0x01ae28a8
1942,cJob02Custom14_Zentyu_DownDown,cJob02Custom14_ZentyuBase,176,176,0x7305b798,0,0,0x0218ebf0,0x0218eb50,0x01ae28a8
1943,cJob02Custom14_ZentyuAir_UPUP,cJob02Custom14_ZentyuBase,176,176,0x6ca50a32,0,0,0x0218ec10,0x0218eb50,0x01ae28a8
1944,cJob02Custom14_ZentyuAir_UP,cJob02Custom14_ZentyuBase,176,176,0x74cd236f,0,0,0x0218ec30,0x0218eb50,0x01ae28a8
1945,cJob02Custom14_ZentyuAir_Mid,cJob02Custom14_ZentyuBase,176,176,0x0b976bd9,0,0,0x0218ec50,0x0218eb50,0x01ae28a8
1946,cJob02Custom14_ZentyuAir_Down,cJob02Custom14_ZentyuBase,176,176,0x4de4c3ee,0,0,0x0218ec70,0x0218eb50,0x01ae28a8
1947,cJob02Custom14_ZentyuAir_DownDown,cJob02Custom14_ZentyuBase,176,176,0x0abff5ce,0,0,0x0218ec90,0x0218eb50,0x01ae28a8
1948,cJob02Custom14_ZentyuLoop,cJob02WireThrowCustomBase,144,144,0x5852c2e9,0,0,0x0218ecb0,0x0218edb0,0x01ae28a8
1949,cJob02Custom14_ZentyuLand,cHumanCustomBase,40,40,0x510d0adf,0,0,0x0218ecd0,0x0218ca14,0x01ae28a8
1950,cJob02Custom14_UpperCut,cHumanCustomBase,44,44,0x4035a567,0,0,0x0218ecf0,0x0218ca14,0x01ae28a8
1951,cJob02Custom14_Stop,cHumanCustomBase,44,44,0x37d84640,0,0,0x0218ed10,0x0218ca14,0x01ae28a8
1952,cJob02Custom14_ZentyuLandFnish,cHumanCustomBase,44,44,0x4357e983,0,0,0x0218ed30,0x0218ca14,0x01ae28a8
1953,cBowAttackKick,cHumanActBase,40,40,0x283b0ed0,0,0,0x0218ede0,0x0218c054,0x01ae28a8
1954,cBowAttackKickBack,cHumanActBase,40,40,0x24cde164,0,0,0x0218ee00,0x0218c054,0x01ae28a8
1955,cBowAttackKickAir,cHumanActBase,44,44,0x596dd63b,0,0,0x0218ee20,0x0218c054,0x01ae28a8
1956,cBowAttackKickAirSecond,cHumanActBase,44,44,0x236de90a,0,0,0x0218ee40,0x0218c054,0x01ae28a8
1957,cJob03ArrowReload,cHumanActBase,40,40,0x5c94c494,0,0,0x0218ee60,0x0218c054,0x01ae28a8
1958,cJob03ArrowReloadEnd,cHumanActBase,40,40,0x651ef9a4,0,0,0x0218ee80,0x0218c054,0x01ae28a8
1959,cJob03Custom07,cHumanActBase,40,40,0x280c56d0,0,0,0x0218eea0,0x0218c054,0x01ae28a8
1960,cJob03ArrowChange,cHumanActBase,48,48,0x3e7bf4e1,0,0,0x0218eec0,0x0218c054,0x01ae28a8
1961,cJob03ArrowChangeAir,cHumanActBase,48,48,0x644b11ad,0,0,0x0218eee0,0x0218c054,0x01ae28a8
1962,cJob03ClimbBase,cHumanActEnemyClimbBase,160,160,0x468a44d9,0,0,0x0218ef00,0x0218d758,0x01ae28a8
1963,cJob03ClimbAttack,cJob03ClimbBase,176,176,0x01b147d8,0,0,0x0218ef20,0x0218ef00,0x01ae28a8
1964,cJob03ClimbAttackEnd,cJob03ClimbBase,160,160,0x47349212,0,0,0x0218ef40,0x0218ef00,0x01ae28a8
1965,cJob03Custom09,cHumanCustomBase,40,40,0x4fb47bd7,0,0,0x0218ef60,0x0218ca14,0x01ae28a8
1966,cJob03Custom13,cHumanCustomBase,44,44,0x367aa388,0,0,0x0218ef80,0x0218ca14,0x01ae28a8
1967,cJob03Custom13Atk,cHumanCustomBase,44,44,0x3ab7de53,0,0,0x0218efa0,0x0218ca14,0x01ae28a8
1968,cJob03Custom14Loop,cHumanCustomBase,112,112,0x16084bf4,0,0,0x0218efc0,0x0218ca14,0x01ae28a8
1969,cJob03Custom14ClimbLoop,cJob03ClimbBase,240,240,0x16dcf029,0,0,0x0218efe0,0x0218ef00,0x01ae28a8
1970,cJob03Custom14Attack,cHumanCustomBase,48,48,0x343c0689,0,0,0x0218f000,0x0218ca14,0x01ae28a8
1971,cJob03Custom14ClimbAttack,cJob03ClimbBase,176,176,0x5c19d70b,0,0,0x0218f020,0x0218ef00,0x01ae28a8
1972,cJob04PreAttackS,cHumanActBase,48,48,0x2af23208,0,0,0x0218f054,0x0218c054,0x01ae28a8
1973,cJob04AttackS,cHumanActBase,96,96,0x63935bb2,0,0,0x0218f074,0x0218c054,0x01ae28a8
1974,cJob04PreAttackAirS,cHumanActBase,48,48,0x62ade2d2,0,0,0x0218f094,0x0218c054,0x01ae28a8
1975,cJob04AttackAirS,cHumanActBase,96,96,0x24ee18fd,0,0,0x0218f0b4,0x0218c054,0x01ae28a8
1976,cJob04NormalCircleShot,cHmMagicChantNormalShot,128,128,0x0a4a8803,0,0,0x0218f0d4,0x0218bf30,0x01ae28a8
1977,cJob04AttackLEnd,cHumanActBase,44,44,0x391987f6,0,0,0x0218f0f4,0x0218c054,0x01ae28a8
1978,cJob04AttackAirLEnd,cHumanActBase,48,48,0x373f5c8b,0,0,0x0218f114,0x0218c054,0x01ae28a8
1979,cJob04PreClimbEnemyAttack,cHumanActEnemyClimbBase,176,176,0x77e9e0e6,0,0,0x0218f134,0x0218d758,0x01ae28a8
1980,cJob04Custom03Shot,cHmMagicChantCustomShot,128,128,0x185fd74c,0,0,0x0218f154,0x0218bed0,0x01ae28a8
1981,cJob04Custom04Shot,cHmMagicChantCustomShot,128,128,0x2a7f0b5c,0,0,0x0218f174,0x0218bed0,0x01ae28a8
1982,cJob04Custom10Shot,cHmMagicChantCustomShot,128,128,0x14a37e39,0,0,0x0218f194,0x0218bed0,0x01ae28a8
1983,cJob04CustomCircleShot,cHmMagicChantCustomShot,128,128,0x264f6999,0,0,0x0218f1b4,0x0218bed0,0x01ae28a8
1984,cJob04HolyWind,cHmMagicChantCustomShot,128,128,0x3c759836,0,0,0x0218f1d4,0x0218bed0,0x01ae28a8
1985,cJob04Floating,cHumanActBase,64,64,0x659d6f1e,0,0,0x0218f1f4,0x0218c054,0x01ae28a8
1986,cJob04SoulImpact,cHumanActDead,48,48,0x1d7d7f2d,0,0,0x0218f214,0x0218c2b4,0x01ae28a8
1987,cJob04ShortChargeShot,cHmMagicChantCustomBase,128,128,0x064d320f,0,0,0x0218f234,0x0218bf90,0x01ae28a8
1988,cJob04ShortChargeEnd,cHumanCustomBase,40,40,0x22a4b1fd,0,0,0x0218f254,0x0218ca14,0x01ae28a8
1989,cJob04CircleShiftBegin,cHumanActBase,40,40,0x1482775c,0,0,0x0218f274,0x0218c054,0x01ae28a8
1990,cJob04CircleShift,cHumanActBase,80,80,0x735f24cb,0,0,0x0218f294,0x0218c054,0x01ae28a8
1991,cJob04CircleShiftEnd,cHumanActBase,48,48,0x503678d2,0,0,0x0218f2b4,0x0218c054,0x01ae28a8
1992,cJob04BulastOptionPre,cHmMagicChantCustomPreShot,160,160,0x37caaf11,0,0,0x0218f2d4,0x0218beb0,0x01ae28a8
1993,cJob04BulastOption,cJob04CustomCircleShot,128,128,0x4e382246,0,0,0x0218f2f4,0x0218f1b4,0x01ae28a8
1994,cJob05AttackS,cHumanActBase,40,40,0x2f395b2c,0,0,0x0218f318,0x0218c054,0x01ae28a8
1995,cJob05AttackAirS,cHumanActBase,44,44,0x6560c73d,0,0,0x0218f338,0x0218c054,0x01ae28a8
1996,cJob05ProvokeStart,cHumanActBase,40,40,0x6fe97681,0,0,0x0218f358,0x0218c054,0x01ae28a8
1997,cJob05ProvokeLoop00,cHumanActBase,44,44,0x2ef755ed,0,0,0x0218f378,0x0218c054,0x01ae28a8
1998,cJob05ProvokeEnd00,cHumanActBase,40,40,0x0ad8c9bd,0,0,0x0218f398,0x0218c054,0x01ae28a8
1999,cJob05ProvokeLoopAir,cHumanActBase,44,44,0x5ed49dfa,0,0,0x0218f3b8,0x0218c054,0x01ae28a8
2000,cJob05ProvokeEndAir,cHumanActBase,44,44,0x359be392,0,0,0x0218f3d8,0x0218c054,0x01ae28a8
2001,cJob05GuardBase,cHumanActBase,40,40,0x3ba3441b,0,0,0x0218f3f8,0x0218c054,0x01ae28a8
2002,cJob05GuardStart,cJob05GuardBase,40,40,0x7dd0359a,0,0,0x0218f418,0x0218f3f8,0x01ae28a8
2003,cJob05GuardEnd,cJob05GuardBase,40,40,0x2907975d,0,0,0x0218f438,0x0218f3f8,0x01ae28a8
2004,cJob05GuardJump,cJob05GuardBase,44,44,0x5ca4bc6c,0,0,0x0218f458,0x0218f3f8,0x01ae28a8
2005,cJob05GuardLand,cJob05GuardBase,40,40,0x53176fa2,0,0,0x0218f478,0x0218f3f8,0x01ae28a8
2006,cJob05Guard,cJob05GuardBase,44,44,0x11e73869,0,0,0x0218f498,0x0218f3f8,0x01ae28a8
2007,cJob05GuardAirStart,cJob05GuardBase,44,44,0x16669f26,0,0,0x0218f4b8,0x0218f3f8,0x01ae28a8
2008,cJob05GuardAir,cJob05GuardBase,44,44,0x159b1c17,0,0,0x0218f4d8,0x0218f3f8,0x01ae28a8
2009,cJob05GuardAirEnd,cJob05GuardBase,44,44,0x5f330e32,0,0,0x0218f4f8,0x0218f3f8,0x01ae28a8
2010,cJob05GuardReaction,cJob05GuardBase,40,40,0x0b8ccff7,0,0,0x0218f518,0x0218f3f8,0x01ae28a8
2011,cJob05GuardAirReaction,cJob05GuardBase,44,44,0x31228a32,0,0,0x0218f538,0x0218f3f8,0x01ae28a8
2012,cJob05GCHateAttackPre,cHumanActBase,44,44,0x39541b09,0,0,0x0218f558,0x0218c054,0x01ae28a8
2013,cJob05GCHateAttack,cJob05GuardBase,40,40,0x5b4e1dce,0,0,0x0218f578,0x0218f3f8,0x01ae28a8
2014,cJob05GCBackStep,cJob05GuardBase,64,64,0x28861a48,0,0,0x0218f598,0x0218f3f8,0x01ae28a8
2015,cJob5ElementAttackPre,cHumanActBase,44,44,0x58695a92,0,0,0x0218f5b8,0x0218c054,0x01ae28a8
2016,cJob5ElementAttackAirPre,cHumanActBase,48,48,0x54b4b8fc,0,0,0x0218f5d8,0x0218c054,0x01ae28a8
2017,cJob05ElementAttackBase,cHumanActBase,40,40,0x501a25be,0,0,0x0218f5f8,0x0218c054,0x01ae28a8
2018,cJob5ElementAttack,cJob05ElementAttackBase,40,40,0x3ad91644,0,0,0x0218f618,0x0218f5f8,0x01ae28a8
2019,cJob5ElementAttackAir,cJob05ElementAttackBase,44,44,0x6f68dd88,0,0,0x0218f638,0x0218f5f8,0x01ae28a8
2020,cJob05ElementChangeLoop,cHumanActBase,40,40,0x194214b8,0,0,0x0218f658,0x0218c054,0x01ae28a8
2021,cJob05ElementChangeAirLoop,cHumanActBase,44,44,0x19d944e6,0,0,0x0218f678,0x0218c054,0x01ae28a8
2022,cJob05ElementChangeEnd,cHumanActBase,52,52,0x2f3a1aa0,0,0,0x0218f698,0x0218c054,0x01ae28a8
2023,cJob05EelementEnchantPre,cHumanActBase,40,40,0x0a0f5c24,0,0,0x0218f6b8,0x0218c054,0x01ae28a8
2024,cJob05EelementEnchantAirPre,cHumanActBase,44,44,0x67ec5967,0,0,0x0218f6d8,0x0218c054,0x01ae28a8
2025,cJob05ElementEnchantBase,cHumanActBase,40,40,0x1ee448ec,0,0,0x0218f6f8,0x0218c054,0x01ae28a8
2026,cJob05EelementEnchant,cHumanActBase,40,40,0x18df7503,0,0,0x0218f718,0x0218c054,0x01ae28a8
2027,cJob05EelementEnchantAir,cHumanActBase,44,44,0x3d0edb3e,0,0,0x0218f738,0x0218c054,0x01ae28a8
2028,cJob05ClimbEnemyAttackStart,cHumanActEnemyClimbBase,176,176,0x22f30de6,0,0,0x0218f758,0x0218d758,0x01ae28a8
2029,cJob05ClimbEnemyAttackLoop,cHumanActEnemyClimbBase,176,176,0x199f1838,0,0,0x0218f778,0x0218d758,0x01ae28a8
2030,cJob05ClimbEnemyAttackEnd,cHumanActEnemyClimbBase,160,160,0x17515135,0,0,0x0218f798,0x0218d758,0x01ae28a8
2031,cJob05ElementalGuard,cHumanActBase,40,40,0x735eac62,0,0,0x0218f7b8,0x0218c054,0x01ae28a8
2032,cJob05Custom02_Pre,cHumanCustomBase,44,44,0x0ddb6007,0,0,0x0218f7d8,0x0218ca14,0x01ae28a8
2033,cJob05Custom02_Shot,cHumanCustomBase,40,40,0x306a9a24,0,0,0x0218f7f8,0x0218ca14,0x01ae28a8
2034,cJob05LightBase,cHumanCustomBase,40,40,0x339f7de7,0,0,0x0218f818,0x0218ca14,0x01ae28a8
2035,cJob05LightBase_Loop,cHumanCustomBase,128,128,0x206c54ee,0,0,0x0218f838,0x0218ca14,0x01ae28a8
2036,cJob05LightBase_End,cHumanCustomBase,40,40,0x67ae45d6,0,0,0x0218f858,0x0218ca14,0x01ae28a8
2037,cJob05Custom03,cJob05LightBase,40,40,0x5c7beb43,0,0,0x0218f878,0x0218f818,0x01ae28a8
2038,cJob05Custom03_Loop,cJob05LightBase_Loop,128,128,0x716edcd4,0,0,0x0218f898,0x0218f838,0x01ae28a8
2039,cJob05Custom03_End,cJob05LightBase_End,40,40,0x3b2645e7,0,0,0x0218f8b8,0x0218f858,0x01ae28a8
2040,cJob05Custom04,cJob05LightBase,40,40,0x421f7ee0,0,0,0x0218f8d8,0x0218f818,0x01ae28a8
2041,cJob05Custom04_Loop,cJob05LightBase_Loop,128,128,0x6c6bec6c,0,0,0x0218f8f8,0x0218f838,0x01ae28a8
2042,cJob05Custom04_End,cJob05LightBase_End,40,40,0x090699f7,0,0,0x0218f918,0x0218f858,0x01ae28a8
2043,cJob05Custom09,cJob05LightBase,40,40,0x3cae025d,0,0,0x0218f938,0x0218f818,0x01ae28a8
2044,cJob05Custom09_Loop,cJob05LightBase_Loop,128,128,0x50f5ffb2,0,0,0x0218f958,0x0218f838,0x01ae28a8
2045,cJob05Custom09_End,cJob05LightBase_End,40,40,0x71965d46,0,0,0x0218f978,0x0218f858,0x01ae28a8
2046,cJob05Custom14,cJob05LightBase,40,40,0x5b044fa1,0,0,0x0218f998,0x0218f818,0x01ae28a8
2047,cJob05Custom14_Loop,cJob05LightBase_Loop,128,128,0x4a1ce7d8,0,0,0x0218f9b8,0x0218f838,0x01ae28a8
2048,cJob05Custom14_End,cJob05LightBase_End,40,40,0x425a4a52,0,0,0x0218f9d8,0x0218f858,0x01ae28a8
2049,cJob05Custom05,cHumanCustomBase,60,60,0x35184e76,0,0,0x0218f9f8,0x0218ca14,0x01ae28a8
2050,cJob05Custom05_End,cHumanCustomBase,44,44,0x3466b047,0,0,0x0218fa18,0x0218ca14,0x01ae28a8
2051,cJob05Custom06Chant,(root),128,128,0x3f0bd7df,0,0,0x0218fa38,0x0218fad8,0x01ae28a8
2052,cJob05Custom06_Shot,cHumanCustomBase,44,44,0x2bfbd832,0,0,0x0218fa58,0x0218ca14,0x01ae28a8
2053,cJob05Custom07_Shot,cHumanActBase,40,40,0x60a70b97,0,0,0x0218fa78,0x0218c054,0x01ae28a8
2054,cJob05Custom07_Bomb_Begin,cHumanActBase,56,56,0x054023ce,0,0,0x0218fa98,0x0218c054,0x01ae28a8
2055,cJob05Custom07_Bomb_Shot,cHumanActBase,64,64,0x6eb15344,0,0,0x0218fab8,0x0218c054,0x01ae28a8
2056,cJob05Chant,cHmMagicChantCustomBegin,128,128,0x3dd45cd2,0,0,0x0218fad8,0x0218be70,0x01ae28a8
2057,cJob05CustomAnchorLoopBase,cHumanCustomBase,72,72,0x0fa9cd1b,0,0,0x0218faf8,0x0218ca14,0x01ae28a8
2058,cJob05Custom08_Pre,cHmMagicChantCustomPreShot,160,160,0x476b78a6,0,0,0x0218fb18,0x0218beb0,0x01ae28a8
2059,cJob05Custom08_Shot,cHmMagicChantCustomShot,144,144,0x11f1b942,0,0,0x0218fb38,0x0218bed0,0x01ae28a8
2060,cJob05Custom08_CatchWait,cHumanCustomBase,44,44,0x034ac483,0,0,0x0218fb58,0x0218ca14,0x01ae28a8
2061,cJob05Custom08_CatchSuccess,cHumanCustomBase,40,40,0x32980f7f,0,0,0x0218fb78,0x0218ca14,0x01ae28a8
2062,cJob05Custom08_CatchFailed,cHumanCustomBase,40,40,0x044dd73e,0,0,0x0218fb98,0x0218ca14,0x01ae28a8
2063,cJob05Custom08_CatchLoop,cHumanCustomBase,72,72,0x5ffb5a88,0,0,0x0218fbb8,0x0218ca14,0x01ae28a8
2064,cJob05Custom08_CatchEnd,cHumanCustomBase,40,40,0x1aad989a,0,0,0x0218fbd8,0x0218ca14,0x01ae28a8
